Slice	Count	Total Area	Average Size	%Area	Mean	Mode	IntDen
20180724111727-7759-R05-C08	92	43469	472.489	4.146	255	255	120484.728
20180724111727-7760-R05-C08	150	70761	471.740	6.748	255	255	120293.700
20180724111727-7761-R05-C08	95	44724	470.779	4.265	255	255	120048.632
20180724111727-7762-R05-C08	118	48187	408.364	4.595	254.990	255	104128.602
20180724111727-7763-R05-C08	62	29695	478.952	2.832	255	255	122132.661
20180724170127-13755-R05-C08	162	77264	476.938	7.368	255	255	121619.259
20180724170127-13756-R05-C08	130	61416	472.431	5.857	255	255	120469.846
20180724170127-13757-R05-C08	113	50282	444.973	4.795	255	255	113468.230
20180724170127-13758-R05-C08	151	67202	445.046	6.409	255	255	113486.821
20180724170127-13759-R05-C08	110	48043	436.755	4.582	255	255	111372.409
20180724170127-13760-R05-C08	171	78377	458.345	7.475	255	255	116877.982
20180724170127-13761-R05-C08	116	54328	468.345	5.181	255	255	119427.931
20180724170127-13762-R05-C08	156	63796	408.949	6.084	255	255	104281.923
20180724170127-13763-R05-C08	87	38931	447.483	3.713	255	255	114108.103
20180725093217-3975-R05-C08	258	116844	452.884	11.143	255	255	115485.349
20180725093217-3976-R05-C08	202	92222	456.545	8.795	255	255	116418.861
20180725093217-3977-R05-C08	176	78521	446.142	7.488	255	255	113766.222
20180725093217-3978-R05-C08	239	107253	448.757	10.228	255	255	114433.117
20180725093217-3979-R05-C08	165	74673	452.564	7.121	255	255	115403.727
20180725093217-3980-R05-C08	294	127424	433.415	12.152	255	255	110520.816
20180725093217-3981-R05-C08	162	76123	469.895	7.260	255	255	119823.241
20180725093217-3982-R05-C08	221	95934	434.090	9.149	254.996	255	110691.923
20180725093217-3983-R05-C08	105	48183	458.886	4.595	254.997	255	117013.429
20180725162820-13755-R05-C08	326	145325	445.782	13.859	255	255	113674.463
20180725162820-13756-R05-C08	242	112006	462.835	10.682	255	255	118022.851
20180725162820-13757-R05-C08	223	99608	446.673	9.499	255	255	113901.525
20180725162820-13758-R05-C08	290	132815	457.983	12.666	255	255	116785.603
20180725162820-13759-R05-C08	216	99263	459.551	9.466	255	255	117185.486
20180725162820-13760-R05-C08	320	143469	448.341	13.682	255	255	114326.859
20180725162820-13761-R05-C08	210	92442	440.200	8.816	255	255	112251.000
20180725162820-13762-R05-C08	297	124721	419.936	11.894	255	255	107083.687
20180725162820-13763-R05-C08	179	82315	459.860	7.850	255	255	117264.385
20180726093120-3975-R05-C08	483	212242	439.424	20.241	255	255	112053.230
20180726093120-3976-R05-C08	360	157561	437.669	15.026	255	255	111605.708
20180726093120-3977-R05-C08	346	148272	428.532	14.140	255	255	109275.607
20180726093120-3978-R05-C08	415	184299	444.094	17.576	255	255	113243.964
20180726093120-3979-R05-C08	323	145379	450.090	13.864	255	255	114772.895
20180726093120-3980-R05-C08	462	206712	447.429	19.714	255	255	114094.286
20180726093120-3981-R05-C08	331	147363	445.205	14.054	255	255	113527.387
20180726093120-3982-R05-C08	416	183553	441.233	17.505	255	255	112514.459
20180726093120-3983-R05-C08	266	120169	451.763	11.460	255	255	115199.605
20180726103846-9975-R05-C08	524	232563	443.823	22.179	255	255	113174.742
20180726103846-9976-R05-C08	379	174554	460.565	16.647	255	255	117443.984
20180726103846-9977-R05-C08	355	150285	423.338	14.332	255	255	107951.197
20180726103846-9978-R05-C08	429	194491	453.359	18.548	255	255	115606.538
20180726103846-9979-R05-C08	330	145652	441.370	13.890	255	255	112549.273
20180726103846-9980-R05-C08	503	224100	445.527	21.372	255	255	113609.344
20180726103846-9981-R05-C08	352	156883	445.690	14.962	255	255	113651.037
20180726103846-9982-R05-C08	406	178062	438.576	16.981	254.999	255	111836.342
20180726103846-9983-R05-C08	279	127480	456.918	12.157	255	255	116513.978
20180726173820-6675-R05-C08	574	265477	462.503	25.318	255	255	117938.389
20180726173820-6676-R05-C08	420	186146	443.205	17.752	255	255	113017.214
20180726173820-6677-R05-C08	386	177727	460.433	16.949	255	255	117410.324
20180726173820-6678-R05-C08	466	217647	467.054	20.756	255	255	119098.680
20180726173820-6679-R05-C08	369	174516	472.943	16.643	255	255	120600.488
20180726173820-6680-R05-C08	548	256514	468.091	24.463	254.999	255	119362.801
20180726173820-6681-R05-C08	390	185654	476.036	17.705	255	255	121389.154
20180726173820-6682-R05-C08	383	181489	473.862	17.308	254.998	255	120833.381
20180726173820-6683-R05-C08	273	130874	479.392	12.481	254.995	255	122243.077
20180727121521-16455-R05-C08	703	332559	473.057	31.715	255	255	120629.509
20180727121521-16456-R05-C08	597	267930	448.794	25.552	255	255	114442.462
20180727121521-16457-R05-C08	626	273843	437.449	26.116	255	255	111549.465
20180727121521-16458-R05-C08	657	302235	460.023	28.823	255	255	117305.822
20180727121521-16459-R05-C08	545	245797	451.004	23.441	255	255	115005.936
20180727121521-16460-R05-C08	660	310030	469.742	29.567	255	255	119784.318
20180727121521-16461-R05-C08	619	271410	438.465	25.884	255	255	111808.643
20180727121521-16462-R05-C08	662	291587	440.464	27.808	255	255	112318.255
20180727121521-16463-R05-C08	498	227790	457.410	21.724	255	255	116639.458
20180727173536-975-R05-C08	768	351162	457.242	33.489	254.999	255	116596.426
20180727173536-976-R05-C08	663	305572	460.893	29.142	255	255	117527.692
20180727173536-977-R05-C08	678	302012	445.445	28.802	255	255	113588.584
20180727173536-978-R05-C08	757	335825	443.626	32.027	255	255	113124.670
20180727173536-979-R05-C08	642	278271	433.444	26.538	255	255	110528.201
20180727173536-980-R05-C08	746	337337	452.194	32.171	254.999	255	115309.223
20180727173536-981-R05-C08	647	281676	435.357	26.863	255.000	255	111015.649
20180727173536-982-R05-C08	632	278257	440.280	26.537	255	255	112271.416
20180727173536-983-R05-C08	444	210424	473.928	20.068	254.991	255	120849.324
20180728165149-18315-R05-C08	723	339040	468.935	32.333	255.000	255	119578.071
20180728165149-18316-R05-C08	720	337551	468.821	32.191	255	255	119549.312
20180728165149-18317-R05-C08	756	343809	454.774	32.788	255	255	115967.321
20180728165149-18318-R05-C08	717	333475	465.098	31.803	255	255	118599.895
20180728165149-18319-R05-C08	713	330844	464.017	31.552	255	255	118324.292
20180728165149-18320-R05-C08	600	282862	471.437	26.976	255	255	120216.350
20180728165149-18321-R05-C08	755	345352	457.420	32.935	255	255	116642.066
20180728165149-18322-R05-C08	607	289088	476.257	27.570	254.999	255	121445.115
20180728165149-18323-R05-C08	554	267145	482.211	25.477	255	255	122963.854
20180729131702-3975-R05-C08	670	310879	463.999	29.648	255	255	118319.619
20180729131702-3976-R05-C08	684	329187	481.268	31.394	255	255	122723.224
20180729131702-3977-R05-C08	746	335019	449.087	31.950	255	255	114517.218
20180729131702-3978-R05-C08	696	306647	440.585	29.244	255	255	112349.116
20180729131702-3979-R05-C08	676	313124	463.201	29.862	255	255	118116.302
20180729131702-3980-R05-C08	573	267104	466.150	25.473	255	255	118868.272
20180729131702-3981-R05-C08	759	352856	464.896	33.651	255	255	118548.458
20180729131702-3982-R05-C08	688	324379	471.481	30.935	255	255	120227.682
20180729131702-3983-R05-C08	527	257182	488.011	24.527	255	255	124442.903
20180723111937-7880-R05-C09	48	27143	565.479	2.589	255	255	144197.188
20180723111937-7881-R05-C09	33	16983	514.636	1.620	255	255	131232.273
20180723111937-7882-R05-C09	43	24059	559.512	2.294	255	255	142675.465
20180723111937-7883-R05-C09	44	22409	509.295	2.137	255	255	129870.341
20180723111937-7884-R05-C09	28	15495	553.393	1.478	255	255	141115.179
20180723111937-7885-R05-C09	45	26565	590.333	2.533	255	255	150535.000
20180723111937-7886-R05-C09	46	25024	544.000	2.386	255	255	138720.000
20180723111937-7887-R05-C09	37	21113	570.622	2.013	255	255	145508.514
20180723111937-7888-R05-C09	17	8425	495.588	0.803	255	255	126375.000
20180723170240-2600-R05-C09	58	26050	449.138	2.484	255	255	114530.172
20180723170240-2601-R05-C09	32	16414	512.938	1.565	255	255	130799.062
20180723170240-2602-R05-C09	57	30280	531.228	2.888	255	255	135463.158
20180723170240-2603-R05-C09	51	22575	442.647	2.153	255	255	112875.000
20180723170240-2604-R05-C09	31	17786	573.742	1.696	255	255	146304.194
20180723170240-2605-R05-C09	49	25760	525.714	2.457	255	255	134057.143
20180723170240-2606-R05-C09	56	25589	456.946	2.440	255	255	116521.339
20180723170240-2607-R05-C09	53	25760	486.038	2.457	255	255	123939.623
20180723170240-2608-R05-C09	21	9135	435.000	0.871	255	255	110925.000
20180724111727-7880-R05-C09	92	46099	501.076	4.396	255	255	127774.402
20180724111727-7881-R05-C09	53	22348	421.660	2.131	255	255	107523.396
20180724111727-7882-R05-C09	73	32625	446.918	3.111	255	255	113964.041
20180724111727-7883-R05-C09	94	42037	447.202	4.009	255	255	114036.543
20180724111727-7884-R05-C09	55	26511	482.018	2.528	255	255	122914.636
20180724111727-7885-R05-C09	96	44244	460.875	4.219	255	255	117523.125
20180724111727-7886-R05-C09	93	41482	446.043	3.956	255	255	113740.968
20180724111727-7887-R05-C09	65	27083	416.662	2.583	255	255	106248.692
20180724111727-7888-R05-C09	23	10585	460.217	1.009	255	255	117355.435
20180724170127-13880-R05-C09	124	53289	429.750	5.082	255	255	109586.250
20180724170127-13881-R05-C09	80	35935	449.188	3.427	254.993	255	114539.625
20180724170127-13882-R05-C09	90	41604	462.267	3.968	255	255	117878.000
20180724170127-13883-R05-C09	115	52712	458.365	5.027	255	255	116883.130
20180724170127-13884-R05-C09	53	27741	523.415	2.646	255	255	133470.849
20180724170127-13885-R05-C09	112	52367	467.562	4.994	255	255	119228.438
20180724170127-13886-R05-C09	106	48426	456.849	4.618	255	255	116496.509
20180724170127-13887-R05-C09	95	42566	448.063	4.059	255	255	114256.105
20180724170127-13888-R05-C09	25	11510	460.400	1.098	254.837	255	117381.600
20180725093217-4100-R05-C09	188	89258	474.777	8.512	255	255	121068.032
20180725093217-4101-R05-C09	123	51285	416.951	4.891	254.997	255	106320.488
20180725093217-4102-R05-C09	166	68793	414.416	6.561	255	255	105675.994
20180725093217-4103-R05-C09	154	69493	451.253	6.627	255	255	115069.578
20180725093217-4104-R05-C09	99	52062	525.879	4.965	255	255	134099.091
20180725093217-4105-R05-C09	170	82002	482.365	7.820	255	255	123003.000
20180725093217-4106-R05-C09	174	71817	412.741	6.849	255	255	105249.052
20180725093217-4107-R05-C09	147	64570	439.252	6.158	255	255	112009.184
20180725093217-4108-R05-C09	36	16793	466.472	1.602	255	255	118950.417
20180725162820-13880-R05-C09	227	102635	452.137	9.788	254.996	255	115293.700
20180725162820-13881-R05-C09	168	71247	424.089	6.795	255	255	108142.768
20180725162820-13882-R05-C09	213	97670	458.545	9.315	255	255	116928.873
20180725162820-13883-R05-C09	202	83496	413.347	7.963	255	255	105403.366
20180725162820-13884-R05-C09	108	59970	555.278	5.719	255	255	141595.833
20180725162820-13885-R05-C09	198	96930	489.545	9.244	254.978	255	124830.227
20180725162820-13886-R05-C09	210	92684	441.352	8.839	255	255	112544.857
20180725162820-13887-R05-C09	189	88877	470.249	8.476	255	255	119913.413
20180725162820-13888-R05-C09	74	32948	445.243	3.142	254.954	255	113526.689
20180726093120-4100-R05-C09	327	147616	451.425	14.078	255	255	115113.394
20180726093120-4101-R05-C09	234	96855	413.910	9.237	254.994	255	105546.026
20180726093120-4102-R05-C09	239	114911	480.799	10.959	254.994	255	122601.653
20180726093120-4103-R05-C09	296	128361	433.652	12.241	255	255	110581.267
20180726093120-4104-R05-C09	188	94890	504.734	9.049	255	255	128707.181
20180726093120-4105-R05-C09	324	151687	468.170	14.466	255	255	119383.287
20180726093120-4106-R05-C09	319	137573	431.263	13.120	255	255	109972.147
20180726093120-4107-R05-C09	251	114879	457.685	10.956	255	255	116709.741
20180726093120-4108-R05-C09	43	21456	498.977	2.046	255	255	127239.070
20180726103846-10100-R05-C09	353	162848	461.326	15.530	255	255	117638.074
20180726103846-10101-R05-C09	314	136578	434.962	13.025	255	255	110915.255
20180726103846-10102-R05-C09	300	137653	458.843	13.128	254.998	255	117004.200
20180726103846-10103-R05-C09	321	144042	448.729	13.737	255	255	114425.888
20180726103846-10104-R05-C09	203	107736	530.719	10.275	255	255	135333.399
20180726103846-10105-R05-C09	299	147530	493.411	14.070	255	255	125819.900
20180726103846-10106-R05-C09	319	145075	454.781	13.835	254.996	255	115967.445
20180726103846-10107-R05-C09	333	151602	455.261	14.458	255	255	116091.622
20180726103846-10108-R05-C09	127	56559	445.346	5.394	254.983	255	113553.307
20180726173820-6800-R05-C09	389	191309	491.797	18.245	255	255	125408.213
20180726173820-6801-R05-C09	324	143512	442.938	13.686	254.996	255	112947.685
20180726173820-6802-R05-C09	301	139583	463.731	13.312	254.993	255	118249.684
20180726173820-6803-R05-C09	358	169228	472.704	16.139	255	255	120539.497
20180726173820-6804-R05-C09	226	121580	537.965	11.595	255	255	137180.973
20180726173820-6805-R05-C09	314	161676	514.892	15.419	255	255	131297.389
20180726173820-6806-R05-C09	349	167743	480.639	15.997	255	255	122562.937
20180726173820-6807-R05-C09	343	154701	451.023	14.753	255	255	115010.948
20180726173820-6808-R05-C09	124	53269	429.589	5.080	255	255	109545.121
20180727121521-16580-R05-C09	592	273541	462.062	26.087	255	255	117825.938
20180727121521-16581-R05-C09	388	170912	440.495	16.299	254.993	255	112324.871
20180727121521-16582-R05-C09	400	188737	471.842	17.999	255	255	120319.838
20180727121521-16583-R05-C09	551	242730	440.526	23.149	255	255	112334.211
20180727121521-16584-R05-C09	307	150665	490.765	14.369	255	255	125145.195
20180727121521-16585-R05-C09	511	245541	480.511	23.417	255	255	122530.245
20180727121521-16586-R05-C09	547	237399	434.002	22.640	255	255	110670.466
20180727121521-16587-R05-C09	487	224470	460.924	21.407	255	255	117535.626
20180727121521-16588-R05-C09	176	77898	442.602	7.429	254.997	255	112862.131
20180727173536-1100-R05-C09	644	310795	482.601	29.640	255	255	123063.238
20180727173536-1101-R05-C09	535	237259	443.475	22.627	255	255	113086.065
20180727173536-1102-R05-C09	575	263918	458.988	25.169	255	255	117041.896
20180727173536-1103-R05-C09	567	260580	459.577	24.851	255	255	117192.063
20180727173536-1104-R05-C09	279	147873	530.011	14.102	254.987	255	135150.914
20180727173536-1105-R05-C09	456	235091	515.550	22.420	254.998	255	131464.803
20180727173536-1106-R05-C09	578	259695	449.299	24.766	255	255	114571.324
20180727173536-1107-R05-C09	618	280571	453.998	26.757	255	255	115769.587
20180727173536-1108-R05-C09	269	126036	468.535	12.020	255	255	119476.506
20180728165149-18440-R05-C09	659	321649	488.086	30.675	255	255	124462.056
20180728165149-18441-R05-C09	490	250560	511.347	23.895	254.998	255	130392.429
20180728165149-18442-R05-C09	594	293120	493.468	27.954	254.999	255	125833.914
20180728165149-18443-R05-C09	683	320261	468.903	30.542	255.000	255	119569.985
20180728165149-18444-R05-C09	355	190108	535.515	18.130	255	255	136556.451
20180728165149-18445-R05-C09	495	253598	512.319	24.185	255	255	130641.394
20180728165149-18446-R05-C09	759	340325	448.386	32.456	255	255	114338.439
20180728165149-18447-R05-C09	575	277813	483.153	26.494	255	255	123204.026
20180728165149-18448-R05-C09	290	141085	486.500	13.455	254.998	255	124056.621
20180729131702-4100-R05-C09	2	405	202.500	0.039	255	255	51637.500
20180729131702-4101-R05-C09	0	0	NaN	0.000	NaN	NaN	NaN
20180729131702-4102-R05-C09	0	0	NaN	0.000	NaN	NaN	NaN
20180729131702-4103-R05-C09	2	1689	844.500	0.161	255	255	215347.500
20180729131702-4104-R05-C09	6	2675	445.833	0.255	255	255	113687.500
20180729131702-4105-R05-C09	7	1987	283.857	0.189	255	255	72383.571
20180729131702-4106-R05-C09	3	1153	384.333	0.110	255	255	98005.000
20180729131702-4107-R05-C09	2	353	176.500	0.034	255	255	45007.500
20180729131702-4108-R05-C09	0	0	NaN	0.000	NaN	NaN	NaN
20180723111937-8055-R05-C10	53	26820	506.038	2.558	255	255	129039.623
20180723111937-8056-R05-C10	31	16886	544.710	1.610	255	255	138900.968
20180723111937-8057-R05-C10	38	23254	611.947	2.218	254.991	255	156039.868
20180723111937-8058-R05-C10	38	22118	582.053	2.109	255	255	148423.421
20180723111937-8059-R05-C10	49	27423	559.653	2.615	255	255	142711.531
20180723111937-8060-R05-C10	38	20016	526.737	1.909	255	255	134317.895
20180723111937-8061-R05-C10	56	28794	514.179	2.746	255	255	131115.536
20180723111937-8062-R05-C10	26	14328	551.077	1.366	255	255	140524.615
20180723111937-8063-R05-C10	30	15517	517.233	1.480	254.983	255	131886.000
20180723170240-2775-R05-C10	65	30519	469.523	2.911	255	255	119728.385
20180723170240-2776-R05-C10	36	15374	427.056	1.466	255	255	108899.167
20180723170240-2777-R05-C10	44	24256	551.273	2.313	255	255	140574.545
20180723170240-2778-R05-C10	42	23677	563.738	2.258	255	255	143753.214
20180723170240-2779-R05-C10	59	28781	487.814	2.745	255	255	124392.458
20180723170240-2780-R05-C10	37	19129	517.000	1.824	255	255	131835.000
20180723170240-2781-R05-C10	62	30611	493.726	2.919	255	255	125900.081
20180723170240-2782-R05-C10	39	16907	433.513	1.612	255	255	110545.769
20180723170240-2783-R05-C10	41	18795	458.415	1.792	255	255	116895.732
20180724111727-8055-R05-C10	109	52316	479.963	4.989	255	255	122390.642
20180724111727-8056-R05-C10	57	25306	443.965	2.413	254.987	255	113206.579
20180724111727-8057-R05-C10	71	33584	473.014	3.203	255	255	120618.592
20180724111727-8058-R05-C10	72	36352	504.889	3.467	255	255	128746.667
20180724111727-8059-R05-C10	107	51912	485.159	4.951	255	255	123715.514
20180724111727-8060-R05-C10	71	30672	432.000	2.925	255	255	110160.000
20180724111727-8061-R05-C10	106	48899	461.311	4.663	255	255	117634.387
20180724111727-8062-R05-C10	51	22845	447.941	2.179	255	255	114225.000
20180724111727-8063-R05-C10	52	25076	482.231	2.391	255	255	122968.846
20180724170127-14055-R05-C10	138	61341	444.500	5.850	255	255	113347.500
20180724170127-14056-R05-C10	73	35362	484.411	3.372	255	255	123524.795
20180724170127-14057-R05-C10	106	49579	467.726	4.728	255	255	119270.236
20180724170127-14058-R05-C10	79	38912	492.557	3.711	255	255	125602.025
20180724170127-14059-R05-C10	117	56667	484.333	5.404	255	255	123505.000
20180724170127-14060-R05-C10	90	40149	446.100	3.829	255	255	113755.500
