Slice	Count	Total Area	Average Size	%Area	Mean	Mode	IntDen
20180724092856-228-R04-C03	98	46940	478.980	4.477	255	255	122139.796
20180724092856-229-R04-C03	93	43639	469.237	4.162	255	255	119655.323
20180724092856-230-R04-C03	79	37756	477.924	3.601	255	255	121870.633
20180724092856-231-R04-C03	95	44424	467.621	4.237	255	255	119243.368
20180724092856-232-R04-C03	70	30095	429.929	2.870	255	255	109631.786
20180724092856-233-R04-C03	82	39490	481.585	3.766	255	255	122804.268
20180724163050-10005-R04-C03	112	51378	458.732	4.900	255	255	116976.696
20180724163050-10006-R04-C03	83	39356	474.169	3.753	255	255	120913.012
20180724163050-10007-R04-C03	90	39752	441.689	3.791	255	255	112630.667
20180724163050-10008-R04-C03	103	51359	498.631	4.898	255	255	127150.922
20180724163050-10009-R04-C03	103	45481	441.563	4.337	255	255	112598.592
20180724163050-10010-R04-C03	89	42006	471.978	4.006	255	255	120354.270
20180724163050-10011-R04-C03	98	48239	492.235	4.600	255	255	125519.847
20180724163050-10012-R04-C03	72	32970	457.917	3.144	255	255	116768.750
20180724163050-10013-R04-C03	86	43565	506.570	4.155	255	255	129175.291
20180725090552-225-R04-C03	165	75151	455.461	7.167	255	255	116142.455
20180725090552-226-R04-C03	115	50229	436.774	4.790	255	255	111377.348
20180725090552-227-R04-C03	134	59673	445.321	5.691	255	255	113556.828
20180725090552-228-R04-C03	144	67050	465.625	6.394	255	255	118734.375
20180725090552-229-R04-C03	138	64797	469.543	6.180	255	255	119733.587
20180725090552-230-R04-C03	136	56403	414.728	5.379	255	255	105755.625
20180725090552-231-R04-C03	132	57515	435.720	5.485	255	255	111108.523
20180725090552-232-R04-C03	101	43527	430.960	4.151	255	255	109894.901
20180725090552-233-R04-C03	125	58953	471.624	5.622	255	255	120264.120
20180725160029-10005-R04-C03	178	79851	448.601	7.615	255	255	114393.287
20180725160029-10006-R04-C03	125	55500	444.000	5.293	255	255	113220.000
20180725160029-10007-R04-C03	132	62165	470.947	5.929	255	255	120091.477
20180725160029-10008-R04-C03	150	71740	478.267	6.842	255	255	121958.000
20180725160029-10009-R04-C03	156	69900	448.077	6.666	255	255	114259.615
20180725160029-10010-R04-C03	145	63010	434.552	6.009	255	255	110810.690
20180725160029-10011-R04-C03	134	64916	484.448	6.191	255	255	123534.179
20180725160029-10012-R04-C03	96	45591	474.906	4.348	255	255	121101.094
20180725160029-10013-R04-C03	138	71546	518.449	6.823	255	255	132204.565
20180726090619-225-R04-C03	234	106730	456.111	10.179	255	255	116308.333
20180726090619-226-R04-C03	160	72656	454.100	6.929	254.998	255	115793.906
20180726090619-227-R04-C03	175	80695	461.114	7.696	255	255	117584.143
20180726090619-228-R04-C03	199	95112	477.950	9.071	255	255	121877.186
20180726090619-229-R04-C03	203	96565	475.690	9.209	255	255	121300.862
20180726090619-230-R04-C03	179	78831	440.397	7.518	255	255	112301.145
20180726090619-231-R04-C03	182	80555	442.610	7.682	255	255	112865.522
20180726090619-232-R04-C03	138	61153	443.138	5.832	255	255	113000.109
20180726090619-233-R04-C03	176	86187	489.699	8.219	255	255	124873.210
20180726100534-6225-R04-C03	223	105531	473.233	10.064	255	255	120674.462
20180726100534-6226-R04-C03	132	62298	471.955	5.941	255	255	120348.409
20180726100534-6227-R04-C03	160	76669	479.181	7.312	255	255	122191.219
20180726100534-6228-R04-C03	195	93415	479.051	8.909	255	255	122158.077
20180726100534-6229-R04-C03	191	99210	519.424	9.461	255	255	132453.141
20180726100534-6230-R04-C03	174	84915	488.017	8.098	255	255	124444.397
20180726100534-6231-R04-C03	171	79913	467.327	7.621	255	255	119168.509
20180726100534-6232-R04-C03	131	60594	462.550	5.779	255	255	117950.153
20180726100534-6233-R04-C03	105	52567	500.638	5.013	255	255	127662.714
20180726171145-2925-R04-C03	251	120051	478.291	11.449	255	255	121964.163
20180726171145-2926-R04-C03	142	66450	467.958	6.337	254.995	255	119327.430
20180726171145-2927-R04-C03	152	66202	435.539	6.314	255	255	111062.566
20180726171145-2928-R04-C03	219	103788	473.918	9.898	255	255	120849.041
20180726171145-2929-R04-C03	208	93640	450.192	8.930	255	255	114799.038
20180726171145-2930-R04-C03	192	83986	437.427	8.010	255	255	111543.906
20180726171145-2931-R04-C03	194	90862	468.361	8.665	255	255	119432.010
20180726171145-2932-R04-C03	157	72284	460.408	6.894	255	255	117403.949
20180726171145-2933-R04-C03	133	64584	485.594	6.159	255	255	123826.466
20180727115004-12705-R04-C03	295	137462	465.973	13.109	254.996	255	118821.356
20180727115004-12706-R04-C03	151	73588	487.338	7.018	255	255	124271.126
20180727115004-12707-R04-C03	160	73645	460.281	7.023	255	255	117371.719
20180727115004-12708-R04-C03	272	127963	470.452	12.204	255	255	119965.312
20180727115004-12709-R04-C03	222	106323	478.932	10.140	255	255	122127.770
20180727115004-12710-R04-C03	205	97250	474.390	9.274	255	255	120969.512
20180727115004-12711-R04-C03	238	115673	486.021	11.031	255	255	123935.357
20180727115004-12712-R04-C03	179	83209	464.855	7.935	255	255	118537.961
20180727115004-12713-R04-C03	127	58476	460.441	5.577	255	255	117412.441
20180727170446-2925-R04-C03	325	144065	443.277	13.739	255	255	113035.615
20180727170446-2926-R04-C03	152	71660	471.447	6.834	255	255	120219.079
20180727170446-2927-R04-C03	180	83531	464.061	7.966	255	255	118335.583
20180727170446-2928-R04-C03	280	129478	462.421	12.348	255	255	117917.464
20180727170446-2929-R04-C03	241	110800	459.751	10.567	255	255	117236.515
20180727170446-2930-R04-C03	219	101216	462.174	9.653	255	255	117854.247
20180727170446-2931-R04-C03	260	126021	484.696	12.018	255	255	123597.519
20180727170446-2932-R04-C03	186	84875	456.317	8.094	255	255	116360.887
20180727170446-2933-R04-C03	136	68061	500.449	6.491	255	255	127614.375
20180728162432-14565-R04-C03	421	185783	441.290	17.718	255	255	112528.895
20180728162432-14566-R04-C03	216	101435	469.606	9.674	255	255	119749.653
20180728162432-14567-R04-C03	225	100484	446.596	9.583	255	255	113881.867
20180728162432-14568-R04-C03	392	183635	468.457	17.513	255	255	119456.441
20180728162432-14569-R04-C03	344	161010	468.052	15.355	255	255	119353.343
20180728162432-14570-R04-C03	330	146039	442.542	13.927	255	255	112848.318
20180728162432-14571-R04-C03	339	159419	470.263	15.203	255	255	119916.947
20180728162432-14572-R04-C03	237	109605	462.468	10.453	255	255	117929.430
20180728162432-14573-R04-C03	195	95410	489.282	9.099	255	255	124766.923
20180729125041-225-R04-C03	516	232249	450.095	22.149	255	255	114774.215
20180729125041-226-R04-C03	296	132599	447.970	12.646	255	255	114232.247
20180729125041-227-R04-C03	277	129964	469.184	12.394	255	255	119641.949
20180729125041-228-R04-C03	491	234197	476.980	22.335	255	255	121629.807
20180729125041-229-R04-C03	415	192727	464.402	18.380	255	255	118422.614
20180729125041-230-R04-C03	417	185177	444.070	17.660	255	255	113237.734
20180729125041-231-R04-C03	419	191360	456.706	18.250	255	255	116460.143
20180729125041-232-R04-C03	303	136971	452.050	13.063	255	255	115272.624
20180729125041-233-R04-C03	263	120943	459.859	11.534	255	255	117264.125
20180723104230-4130-R04-C04	53	29394	554.604	2.803	255	255	141423.962
20180723104230-4131-R04-C04	53	30376	573.132	2.897	255	255	146148.679
20180723104230-4132-R04-C04	40	24023	600.575	2.291	255	255	153146.625
20180723104230-4133-R04-C04	45	27056	601.244	2.580	255	255	153317.333
20180723104230-4134-R04-C04	44	24675	560.795	2.353	255	255	143002.841
20180723104230-4135-R04-C04	41	22922	559.073	2.186	255	255	142563.659
20180723104230-4136-R04-C04	59	31632	536.136	3.017	255	255	136714.576
20180723104230-4137-R04-C04	49	26275	536.224	2.506	255	255	136737.245
20180723104230-4138-R04-C04	39	21263	545.205	2.028	255	255	139027.308
20180723162902-11585-R04-C04	54	31606	585.296	3.014	255	255	149250.556
20180723162902-11586-R04-C04	60	34050	567.500	3.247	255	255	144712.500
20180723162902-11587-R04-C04	40	23560	589.000	2.247	255	255	150195.000
20180723162902-11588-R04-C04	56	30367	542.268	2.896	255	255	138278.304
20180723162902-11589-R04-C04	50	28412	568.240	2.710	255	255	144901.200
20180723162902-11590-R04-C04	47	25271	537.681	2.410	255	255	137108.617
20180723162902-11591-R04-C04	77	37606	488.390	3.586	255	255	124539.351
20180723162902-11592-R04-C04	56	30341	541.804	2.894	255	255	138159.911
20180723162902-11593-R04-C04	38	21104	555.368	2.013	255	255	141618.947
20180724092856-350-R04-C04	99	51310	518.283	4.893	254.985	255	132159.545
20180724092856-351-R04-C04	96	51348	534.875	4.897	255	255	136393.125
20180724092856-352-R04-C04	79	40431	511.785	3.856	255	255	130505.127
20180724092856-353-R04-C04	86	44333	515.500	4.228	255	255	131452.500
20180724092856-354-R04-C04	78	39468	506.000	3.764	255	255	129030.000
20180724092856-355-R04-C04	84	40975	487.798	3.908	255	255	124388.393
20180724092856-356-R04-C04	118	54699	463.551	5.217	255	255	118205.466
20180724092856-357-R04-C04	100	50435	504.350	4.810	255	255	128609.250
20180724092856-358-R04-C04	63	30446	483.270	2.904	255	255	123233.810
20180724163050-10130-R04-C04	126	57016	452.508	5.437	255	255	115389.524
20180724163050-10131-R04-C04	121	56405	466.157	5.379	255	255	118870.041
20180724163050-10132-R04-C04	100	45191	451.910	4.310	255	255	115237.050
20180724163050-10133-R04-C04	106	50295	474.481	4.797	255	255	120992.689
20180724163050-10134-R04-C04	97	46549	479.887	4.439	255	255	122371.082
20180724163050-10135-R04-C04	116	49618	427.741	4.732	255	255	109074.052
20180724163050-10136-R04-C04	149	62816	421.584	5.991	255	255	107503.893
20180724163050-10137-R04-C04	122	57075	467.828	5.443	255	255	119296.107
20180724163050-10138-R04-C04	79	35433	448.519	3.379	255	255	114372.342
20180725090552-350-R04-C04	175	88140	503.657	8.406	255	255	128432.571
20180725090552-351-R04-C04	171	81373	475.865	7.760	255	255	121345.702
20180725090552-352-R04-C04	138	67570	489.638	6.444	255	255	124857.609
20180725090552-353-R04-C04	131	64690	493.817	6.169	255	255	125923.282
20180725090552-354-R04-C04	133	65589	493.150	6.255	255	255	125753.346
20180725090552-355-R04-C04	153	69733	455.771	6.650	255	255	116221.667
20180725090552-356-R04-C04	229	96311	420.572	9.185	254.994	255	107244.760
20180725090552-357-R04-C04	166	77457	466.608	7.387	255	255	118985.151
20180725090552-358-R04-C04	119	57024	479.193	5.438	255	255	122194.286
20180725160029-10130-R04-C04	202	99497	492.559	9.489	255	255	125602.649
20180725160029-10131-R04-C04	214	98970	462.477	9.439	255	255	117931.542
20180725160029-10132-R04-C04	164	79781	486.470	7.609	255	255	124049.726
20180725160029-10133-R04-C04	182	87310	479.725	8.327	255	255	122329.945
20180725160029-10134-R04-C04	152	72875	479.441	6.950	254.997	255	122255.724
20180725160029-10135-R04-C04	189	84630	447.778	8.071	255	255	114183.333
20180725160029-10136-R04-C04	260	107804	414.631	10.281	254.998	255	105729.865
20180725160029-10137-R04-C04	201	92749	461.438	8.845	255	255	117666.642
20180725160029-10138-R04-C04	139	64718	465.597	6.172	255	255	118727.266
20180726090619-350-R04-C04	265	131198	495.087	12.512	255	255	126247.132
20180726090619-351-R04-C04	263	126613	481.418	12.075	255	255	122761.654
20180726090619-352-R04-C04	199	95803	481.422	9.136	255	255	122762.638
20180726090619-353-R04-C04	225	108536	482.382	10.351	255	255	123007.467
20180726090619-354-R04-C04	182	91370	502.033	8.714	255	255	128018.407
20180726090619-355-R04-C04	218	97985	449.472	9.345	255	255	114615.482
20180726090619-356-R04-C04	240	100971	420.712	9.629	255	255	107281.688
20180726090619-357-R04-C04	270	124806	462.244	11.902	255	255	117872.333
20180726090619-358-R04-C04	179	82559	461.223	7.873	255	255	117611.983
20180726100534-6350-R04-C04	271	138742	511.963	13.231	255	255	130550.590
20180726100534-6351-R04-C04	249	123173	494.671	11.747	255	255	126141.024
20180726100534-6352-R04-C04	109	55406	508.312	5.284	255	255	129619.541
20180726100534-6353-R04-C04	180	90982	505.456	8.677	255	255	128891.167
20180726100534-6354-R04-C04	203	102003	502.478	9.728	255	255	128131.847
20180726100534-6355-R04-C04	213	105853	496.962	10.095	255	255	126725.423
20180726100534-6356-R04-C04	220	99490	452.227	9.488	255	255	115317.955
20180726100534-6357-R04-C04	231	110222	477.152	10.512	255	255	121673.636
20180726100534-6358-R04-C04	153	72621	474.647	6.926	255	255	121035.000
20180726171145-3050-R04-C04	275	130572	474.807	12.452	255	255	121075.855
20180726171145-3051-R04-C04	256	118306	462.133	11.283	255	255	117843.867
20180726171145-3052-R04-C04	148	72017	486.601	6.868	255	255	124083.345
20180726171145-3053-R04-C04	201	101112	503.045	9.643	254.993	255	128275.149
20180726171145-3054-R04-C04	209	101982	487.952	9.726	255	255	124427.799
20180726171145-3055-R04-C04	243	114203	469.971	10.891	255	255	119842.654
20180726171145-3056-R04-C04	254	110433	434.776	10.532	255	255	110867.776
20180726171145-3057-R04-C04	244	117563	481.816	11.212	255	255	122862.971
20180726171145-3058-R04-C04	161	71763	445.733	6.844	255	255	113661.894
20180727115004-12830-R04-C04	191	100317	525.220	9.567	254.985	255	133927.068
20180727115004-12831-R04-C04	221	110658	500.715	10.553	255	255	127682.308
20180727115004-12832-R04-C04	114	59139	518.763	5.640	255	255	132284.605
20180727115004-12833-R04-C04	177	92472	522.441	8.819	255	255	133222.373
20180727115004-12834-R04-C04	189	88137	466.333	8.405	255	255	118915.000
20180727115004-12835-R04-C04	268	118730	443.022	11.323	255	255	112970.709
20180727115004-12836-R04-C04	296	135368	457.324	12.910	255	255	116617.703
20180727115004-12837-R04-C04	254	119246	469.472	11.372	255	255	119715.472
20180727115004-12838-R04-C04	186	85677	460.629	8.171	255	255	117460.403
20180727170446-3050-R04-C04	216	112143	519.181	10.695	255	255	132391.042
20180727170446-3051-R04-C04	230	112307	488.291	10.710	255	255	124514.283
20180727170446-3052-R04-C04	143	68920	481.958	6.573	255	255	122899.301
20180727170446-3053-R04-C04	202	101073	500.361	9.639	255	255	127592.153
20180727170446-3054-R04-C04	254	119132	469.024	11.361	255	255	119601.024
20180727170446-3055-R04-C04	306	143818	469.993	13.716	254.998	255	119846.667
20180727170446-3056-R04-C04	323	141469	437.985	13.492	254.999	255	111685.263
20180727170446-3057-R04-C04	281	136762	486.698	13.043	255	255	124107.865
20180727170446-3058-R04-C04	212	98436	464.321	9.388	255	255	118401.792
20180728162432-14690-R04-C04	394	196165	497.881	18.708	255	255	126959.581
20180728162432-14691-R04-C04	380	181447	477.492	17.304	255	255	121760.487
20180728162432-14692-R04-C04	283	127153	449.304	12.126	255	255	114572.491
20180728162432-14693-R04-C04	422	206121	488.438	19.657	255	255	124551.789
20180728162432-14694-R04-C04	400	181779	454.448	17.336	255	255	115884.112
20180728162432-14695-R04-C04	484	221223	457.072	21.097	255	255	116553.440
20180728162432-14696-R04-C04	513	228625	445.663	21.803	255	255	113644.006
20180728162432-14697-R04-C04	446	206131	462.177	19.658	255	255	117855.168
20180728162432-14698-R04-C04	312	144071	461.766	13.740	254.998	255	117749.519
20180729125041-350-R04-C04	518	254952	492.185	24.314	255	255	125507.259
20180729125041-351-R04-C04	464	220674	475.591	21.045	255	255	121275.582
20180729125041-352-R04-C04	399	183377	459.591	17.488	255	255	117195.827
20180729125041-353-R04-C04	462	235238	509.173	22.434	255	255	129839.156
20180729125041-354-R04-C04	488	232507	476.449	22.174	255	255	121494.436
20180729125041-355-R04-C04	567	256600	452.557	24.471	255	255	115402.116
20180729125041-356-R04-C04	650	283300	435.846	27.018	255	255	111140.769
20180729125041-357-R04-C04	580	259000	446.552	24.700	255	255	113870.690
20180729125041-358-R04-C04	429	200632	467.674	19.134	254.998	255	119256.189
20180723104230-4305-R04-C05	37	21465	580.135	2.047	255	255	147934.459
20180723104230-4306-R04-C05	49	26601	542.878	2.537	255	255	138433.776
20180723104230-4307-R04-C05	34	21082	620.059	2.011	255	255	158115.000
20180723104230-4308-R04-C05	31	16033	517.194	1.529	255	255	131884.355
20180723104230-4309-R04-C05	28	15820	565.000	1.509	255	255	144075.000
20180723104230-4310-R04-C05	29	16621	573.138	1.585	255	255	146150.172
20180723104230-4311-R04-C05	60	29259	487.650	2.790	255	255	124350.750
20180723104230-4312-R04-C05	42	22807	543.024	2.175	255	255	138471.071
20180723104230-4313-R04-C05	44	24632	559.818	2.349	255	255	142753.636
20180723162902-11760-R04-C05	43	21296	495.256	2.031	255	255	126290.233
20180723162902-11761-R04-C05	49	24359	497.122	2.323	255	255	126766.224
20180723162902-11762-R04-C05	36	20672	574.222	1.971	255	255	146426.667
20180723162902-11763-R04-C05	33	17376	526.545	1.657	255	255	134269.091
20180723162902-11764-R04-C05	29	17511	603.828	1.670	255	255	153976.034
20180723162902-11765-R04-C05	30	15020	500.667	1.432	255	255	127670.000
20180723162902-11766-R04-C05	48	25572	532.750	2.439	255	255	135851.250
20180723162902-11767-R04-C05	35	17237	492.486	1.644	255	255	125583.857
20180723162902-11768-R04-C05	41	22666	552.829	2.162	255	255	140971.463
20180724092856-525-R04-C05	74	34284	463.297	3.270	255	255	118140.811
20180724092856-526-R04-C05	88	41601	472.739	3.967	255	255	120548.352
20180724092856-527-R04-C05	75	36461	486.147	3.477	255	255	123967.400
20180724092856-528-R04-C05	59	28541	483.746	2.722	255	255	123355.169
20180724092856-529-R04-C05	40	20674	516.850	1.972	255	255	131796.750
20180724092856-530-R04-C05	50	25812	516.240	2.462	255	255	131641.200
20180724092856-531-R04-C05	77	37777	490.610	3.603	255	255	125105.649
20180724092856-532-R04-C05	57	29100	510.526	2.775	255	255	130184.211
20180724092856-533-R04-C05	54	23939	443.315	2.283	254.965	255	113035.833
20180724163050-10305-R04-C05	102	45176	442.902	4.308	255	255	112940.000
20180724163050-10306-R04-C05	98	47331	482.969	4.514	255	255	123157.194
20180724163050-10307-R04-C05	95	45472	478.653	4.337	255	255	122056.421
20180724163050-10308-R04-C05	85	38085	448.059	3.632	255	255	114255.000
